filename	entity_label	entity_kind	start_span	end_span	text
infectious diseases_influenza_32.txt	symptom	concept	363	369	chills
infectious diseases_influenza_32.txt	symptom	concept	392	397	cough
infectious diseases_influenza_32.txt	symptom	concept	1307	1324	bilateral rhonchi
infectious diseases_influenza_32.txt	symptom	concept	1328	1345	lung auscultation
infectious diseases_influenza_32.txt	disease	concept	1446	1455	influenza
infectious diseases_influenza_32.txt	disease	concept	1567	1578	Influenza A
infectious diseases_influenza_32.txt	symptom	concept	1690	1699	pneumonia
infectious diseases_influenza_32.txt	disease	concept	1785	1796	Influenza A
infectious diseases_influenza_32.txt	medication	concept	1975	1986	Oseltamivir
infectious diseases_influenza_32.txt	medication	concept	2063	2076	acetaminophen
infectious diseases_influenza_32.txt	medication	concept	2173	2180	Aspirin
infectious diseases_influenza_32.txt	disease	concept	2212	2227	Reye's syndrome
infectious diseases_influenza_32.txt	medication	concept	2397	2408	Oseltamivir
infectious diseases_influenza_32.txt	symptom	concept	2436	2451	adverse effects
infectious diseases_influenza_32.txt	disease	concept	2486	2495	influenza
infectious diseases_influenza_32.txt	medication	concept	2662	2673	Oseltamivir
infectious diseases_influenza_32.txt	medication	concept	2776	2802	fever-reducing medications
infectious diseases_influenza_32.txt	symptom	concept	2856	2876	difficulty breathing
infectious diseases_influenza_32.txt	disease	concept	3062	3073	Influenza A
infectious diseases_influenza_32.txt	medication	concept	3091	3102	Oseltamivir
infectious diseases_influenza_32.txt	symptom	concept	3262	3275	complications
infectious diseases_influenza_33.txt	symptom	concept	367	372	fever
infectious diseases_influenza_33.txt	symptom	concept	374	379	cough
infectious diseases_influenza_33.txt	symptom	concept	381	393	muscle aches
infectious diseases_influenza_33.txt	symptom	concept	406	413	fatigue
infectious diseases_influenza_33.txt	disease	concept	450	459	influenza
infectious diseases_influenza_33.txt	disease	concept	490	499	influenza
infectious diseases_influenza_33.txt	disease	concept	656	689	upper respiratory tract infection
infectious diseases_influenza_33.txt	symptom	concept	703	714	sore throat
infectious diseases_influenza_33.txt	symptom	concept	742	749	malaise
infectious diseases_influenza_33.txt	symptom	concept	784	789	fever
infectious diseases_influenza_33.txt	symptom	concept	810	822	muscle aches
infectious diseases_influenza_33.txt	symptom	concept	840	847	fatigue
infectious diseases_influenza_33.txt	disease	concept	954	963	influenza
infectious diseases_influenza_33.txt	disease	concept	1149	1158	influenza
infectious diseases_influenza_33.txt	disease	concept	1306	1315	influenza
infectious diseases_influenza_33.txt	disease	concept	1470	1480	nfluenza A
infectious diseases_influenza_33.txt	disease	concept	1614	1641	primary influenza pneumonia
infectious diseases_influenza_33.txt	medication	concept	1830	1841	Oseltamivir
infectious diseases_influenza_33.txt	medication	concept	1956	1967	Oseltamivir
infectious diseases_influenza_33.txt	medication	concept	2102	2115	acetaminophen
infectious diseases_influenza_33.txt	symptom	concept	2163	2175	muscle aches
infectious diseases_influenza_33.txt	symptom	concept	2365	2370	fever
infectious diseases_influenza_33.txt	symptom	concept	2484	2492	afebrile
infectious diseases_influenza_33.txt	symptom	concept	2525	2530	cough
infectious diseases_influenza_33.txt	symptom	concept	2535	2542	fatigue
infectious diseases_influenza_33.txt	medication	concept	2864	2875	Oseltamivir
infectious diseases_influenza_33.txt	symptom	concept	3002	3022	difficulty breathing
infectious diseases_influenza_33.txt	procedure	concept	3265	3286	influenza vaccination
infectious diseases_influenza_34.txt	symptom	concept	332	337	fever
infectious diseases_influenza_34.txt	symptom	concept	355	360	cough
infectious diseases_influenza_34.txt	symptom	concept	366	377	sore throat
infectious diseases_influenza_34.txt	symptom	concept	748	754	chills
infectious diseases_influenza_34.txt	symptom	concept	763	773	body aches
infectious diseases_influenza_34.txt	disease	concept	885	894	influenza
infectious diseases_influenza_34.txt	disease	concept	983	992	influenza
infectious diseases_influenza_34.txt	disease	concept	1039	1050	Influenza A
infectious diseases_influenza_34.txt	disease	concept	1286	1295	pneumonia
infectious diseases_influenza_34.txt	medication	concept	1510	1521	Oseltamivir
infectious diseases_influenza_34.txt	disease	concept	1692	1697	fever
infectious diseases_influenza_34.txt	disease	concept	1702	1709	myalgia
infectious diseases_influenza_34.txt	medication	concept	1719	1732	acetaminophen
infectious diseases_influenza_34.txt	medication	concept	1853	1862	IV fluids
infectious diseases_influenza_34.txt	disease	concept	2045	2050	fever
infectious diseases_influenza_34.txt	symptom	concept	2105	2125	respiratory symptoms
infectious diseases_influenza_34.txt	medication	concept	2468	2479	Oseltamivir
infectious diseases_influenza_34.txt	medication	concept	2699	2710	Oseltamivir
infectious diseases_influenza_34.txt	disease	concept	2790	2795	fever
infectious diseases_influenza_34.txt	medication	concept	2815	2841	fever-reducing medications
infectious diseases_influenza_34.txt	symptom	concept	2962	2982	difficulty breathing
infectious diseases_influenza_34.txt	symptom	concept	2984	2994	chest pain
infectious diseases_influenza_34.txt	symptom	concept	2996	3005	confusion
infectious diseases_influenza_34.txt	medication	concept	3394	3405	Oseltamivir
infectious diseases_influenza_34.txt	medication	concept	3462	3475	Acetaminophen
infectious diseases_influenza_34.txt	disease	concept	3681	3692	Influenza A
infectious diseases_influenza_34.txt	medication	concept	3801	3818	antiviral therapy
infectious diseases_influenza_35.txt	disease	concept	433	442	influenza
infectious diseases_influenza_35.txt	symptom	concept	459	464	fever
infectious diseases_influenza_35.txt	symptom	concept	473	485	muscle aches
infectious diseases_influenza_35.txt	symptom	concept	487	494	fatigue
infectious diseases_influenza_35.txt	symptom	concept	500	509	dry cough
infectious diseases_influenza_35.txt	disease	concept	609	618	influenza
infectious diseases_influenza_35.txt	disease	concept	673	682	influenza
infectious diseases_influenza_35.txt	symptom	concept	957	968	dehydration
infectious diseases_influenza_35.txt	symptom	concept	973	989	diffuse wheezing
infectious diseases_influenza_35.txt	disease	concept	1053	1059	asthma
infectious diseases_influenza_35.txt	disease	concept	1213	1222	influenza
infectious diseases_influenza_35.txt	disease	concept	1283	1294	influenza A
infectious diseases_influenza_35.txt	symptom	concept	1403	1405	ev
infectious diseases_influenza_35.txt	disease	concept	1415	1424	pneumonia
infectious diseases_influenza_35.txt	procedure	concept	1430	1444	Pulse Oximetry
infectious diseases_influenza_35.txt	medication	concept	1592	1603	Oseltamivir
infectious diseases_influenza_35.txt	medication	concept	1824	1837	acetaminophen
infectious diseases_influenza_35.txt	medication	concept	1895	1902	Aspirin
infectious diseases_influenza_35.txt	disease	concept	1967	1982	Reye's syndrome
infectious diseases_influenza_35.txt	disease	concept	1988	1994	Asthma
infectious diseases_influenza_35.txt	medication	concept	2049	2072	inhaled corticosteroids
infectious diseases_influenza_35.txt	medication	concept	2093	2119	short-acting beta-agonists
infectious diseases_influenza_35.txt	symptom	concept	2144	2152	wheezing
infectious diseases_influenza_35.txt	medication	concept	2244	2253	antiviral
infectious diseases_influenza_35.txt	symptom	concept	2317	2337	respiratory symptoms
infectious diseases_influenza_35.txt	symptom	concept	2602	2622	respiratory symptoms
infectious diseases_influenza_35.txt	medication	concept	2716	2727	Oseltamivir
infectious diseases_influenza_35.txt	medication	concept	2803	2829	short-acting beta-agonists
infectious diseases_influenza_35.txt	disease	concept	2844	2850	asthma
infectious diseases_influenza_35.txt	symptom	concept	3246	3266	difficulty breathing
infectious diseases_influenza_35.txt	symptom	concept	3279	3284	fever
infectious diseases_influenza_35.txt	symptom	concept	3289	3310	worsening of symptoms
infectious diseases_influenza_35.txt	procedure	concept	3356	3377	influenza vaccination
infectious diseases_influenza_35.txt	disease	concept	3439	3459	influenza infections
infectious diseases_influenza_35.txt	disease	concept	3520	3531	influenza A
infectious diseases_influenza_35.txt	procedure	concept	3714	3723	follow-up
infectious diseases_influenza_36.txt	symptom	concept	384	389	fever
infectious diseases_influenza_36.txt	symptom	concept	391	396	cough
infectious diseases_influenza_36.txt	symptom	concept	398	408	body aches
infectious diseases_influenza_36.txt	disease	concept	582	615	upper respiratory tract infection
infectious diseases_influenza_36.txt	disease	concept	762	771	influenza
infectious diseases_influenza_36.txt	disease	concept	823	832	influenza
infectious diseases_influenza_36.txt	disease	concept	964	973	influenza
infectious diseases_influenza_36.txt	disease	concept	1043	1052	influenza
infectious diseases_influenza_36.txt	disease	concept	1113	1124	Influenza A
infectious diseases_influenza_36.txt	symptom	concept	1258	1267	hypoxemia
infectious diseases_influenza_36.txt	disease	concept	1416	1427	influenza A
infectious diseases_influenza_36.txt	medication	concept	1578	1589	Oseltamivir
infectious diseases_influenza_36.txt	disease	concept	1691	1696	fever
infectious diseases_influenza_36.txt	disease	concept	1701	1709	myalgias
infectious diseases_influenza_36.txt	medication	concept	1721	1734	Acetaminophen
infectious diseases_influenza_36.txt	disease	concept	1779	1784	fever
infectious diseases_influenza_36.txt	symptom	concept	1801	1805	pain
infectious diseases_influenza_36.txt	disease	concept	1886	1891	fever
infectious diseases_influenza_36.txt	symptom	concept	1937	1949	muscle aches
infectious diseases_influenza_36.txt	symptom	concept	1954	1959	cough
infectious diseases_influenza_36.txt	disease	concept	2016	2045	secondary bacterial infection
infectious diseases_influenza_36.txt	medication	concept	2228	2239	Oseltamivir
infectious diseases_influenza_36.txt	medication	concept	2326	2339	Acetaminophen
infectious diseases_influenza_36.txt	disease	concept	2385	2390	fever
infectious diseases_influenza_36.txt	disease	concept	2716	2721	fever
infectious diseases_influenza_36.txt	medication	concept	2741	2753	antipyretics
infectious diseases_influenza_36.txt	disease	concept	3023	3032	influenza
infectious diseases_influenza_36.txt	disease	concept	3055	3066	Influenza A
infectious diseases_influenza_36.txt	medication	concept	3125	3136	Oseltamivir
infectious diseases_influenza_37.txt	disease	concept	256	265	Influenza
infectious diseases_influenza_37.txt	symptom	concept	422	427	cough
infectious diseases_influenza_37.txt	symptom	concept	429	440	sore throat
infectious diseases_influenza_37.txt	disease	concept	520	529	influenza
infectious diseases_influenza_37.txt	disease	concept	611	620	influenza
infectious diseases_influenza_37.txt	disease	concept	896	920	Influenza A subtype H3N2
infectious diseases_influenza_37.txt	medication	concept	1070	1081	Oseltamivir
infectious diseases_influenza_37.txt	procedure	concept	1159	1170	chest x-ray
infectious diseases_influenza_37.txt	procedure	concept	1175	1189	pulse oximetry
infectious diseases_influenza_37.txt	disease	concept	1231	1240	hypoxemia
infectious diseases_influenza_37.txt	medication	concept	1436	1449	acetaminophen
infectious diseases_influenza_37.txt	medication	concept	1518	1525	Aspirin
infectious diseases_influenza_37.txt	disease	concept	1557	1572	Reye's syndrome
infectious diseases_influenza_37.txt	symptom	concept	1670	1675	fever
infectious diseases_influenza_37.txt	symptom	concept	1720	1731	sore throat
infectious diseases_influenza_37.txt	medication	concept	1814	1825	Oseltamivir
infectious diseases_influenza_37.txt	medication	concept	1928	1941	Acetaminophen
infectious diseases_influenza_37.txt	disease	concept	1984	1989	fever
infectious diseases_influenza_37.txt	medication	concept	2165	2176	Oseltamivir
infectious diseases_influenza_37.txt	disease	concept	2585	2594	influenza
infectious diseases_influenza_37.txt	symptom	concept	2706	2716	chest pain
infectious diseases_influenza_37.txt	disease	concept	2837	2848	Influenza A
infectious diseases_influenza_37.txt	medication	concept	2907	2918	Oseltamivir
infectious diseases_influenza_38.txt	symptom	concept	347	352	cough
infectious diseases_influenza_38.txt	symptom	concept	354	365	sore throat
infectious diseases_influenza_38.txt	symptom	concept	371	381	body aches
infectious diseases_influenza_38.txt	disease	concept	437	443	Asthma
infectious diseases_influenza_38.txt	medication	concept	520	530	penicillin
infectious diseases_influenza_38.txt	disease	concept	773	782	influenza
infectious diseases_influenza_38.txt	disease	concept	942	951	influenza
infectious diseases_influenza_38.txt	disease	concept	1008	1017	influenza
infectious diseases_influenza_38.txt	disease	concept	1056	1065	influenza
infectious diseases_influenza_38.txt	medication	concept	1316	1327	Oseltamivir
infectious diseases_influenza_38.txt	medication	concept	1634	1647	Acetaminophen
infectious diseases_influenza_38.txt	disease	concept	1680	1685	fever
infectious diseases_influenza_38.txt	symptom	concept	1690	1700	body aches
infectious diseases_influenza_38.txt	medication	concept	1806	1816	Salbutamol
infectious diseases_influenza_38.txt	disease	concept	1848	1854	asthma
infectious diseases_influenza_38.txt	symptom	concept	2343	2360	clinical symptoms
infectious diseases_influenza_38.txt	procedure	concept	2423	2432	discharge
infectious diseases_influenza_38.txt	symptom	concept	2522	2542	respiratory symptoms
infectious diseases_influenza_38.txt	medication	concept	2651	2662	Oseltamivir
infectious diseases_influenza_38.txt	disease	concept	2701	2707	asthma
infectious diseases_influenza_38.txt	disease	concept	3248	3257	influenza
infectious diseases_influenza_38.txt	symptom	concept	3446	3455	dizziness
infectious diseases_influenza_38.txt	symptom	concept	3506	3514	vomiting
infectious diseases_influenza_38.txt	disease	concept	3789	3800	Influenza A
infectious diseases_influenza_38.txt	medication	concept	3827	3838	Oseltamivir
infectious diseases_influenza_38.txt	disease	concept	3917	3926	influenza
infectious diseases_influenza_38.txt	disease	concept	4194	4203	influenza
infectious diseases_influenza_39.txt	disease	concept	280	289	Influenza
infectious diseases_influenza_39.txt	disease	concept	539	548	influenza
infectious diseases_influenza_39.txt	symptom	concept	565	570	fever
infectious diseases_influenza_39.txt	symptom	concept	579	591	muscle aches
infectious diseases_influenza_39.txt	symptom	concept	593	598	cough
infectious diseases_influenza_39.txt	symptom	concept	604	611	fatigue
infectious diseases_influenza_39.txt	disease	concept	637	646	influenza
infectious diseases_influenza_39.txt	disease	concept	727	736	influenza
infectious diseases_influenza_39.txt	disease	concept	830	839	influenza
infectious diseases_influenza_39.txt	disease	concept	883	892	Influenza
infectious diseases_influenza_39.txt	symptom	concept	984	993	hypoxemia
infectious diseases_influenza_39.txt	disease	concept	1097	1106	pneumonia
infectious diseases_influenza_39.txt	disease	concept	1183	1192	influenza
infectious diseases_influenza_39.txt	disease	concept	1193	1202	pneumonia
infectious diseases_influenza_39.txt	medication	concept	1363	1374	Oseltamivir
infectious diseases_influenza_39.txt	disease	concept	1483	1488	fever
infectious diseases_influenza_39.txt	disease	concept	1493	1505	muscle aches
infectious diseases_influenza_39.txt	medication	concept	1515	1528	acetaminophen
infectious diseases_influenza_39.txt	disease	concept	1793	1822	secondary bacterial infection
infectious diseases_influenza_39.txt	symptom	concept	1824	1835	dehydration
infectious diseases_influenza_39.txt	disease	concept	1956	1961	fever
infectious diseases_influenza_39.txt	symptom	concept	2002	2022	respiratory symptoms
infectious diseases_influenza_39.txt	medication	concept	2234	2245	Oseltamivir
infectious diseases_influenza_39.txt	medication	concept	2284	2297	acetaminophen
infectious diseases_influenza_39.txt	disease	concept	2312	2317	fever
infectious diseases_influenza_39.txt	disease	concept	2806	2815	influenza
infectious diseases_influenza_39.txt	disease	concept	2836	2845	influenza
infectious diseases_influenza_39.txt	disease	concept	2987	3016	secondary bacterial infection
infectious diseases_influenza_39.txt	symptom	concept	3066	3086	difficulty breathing
infectious diseases_influenza_39.txt	medication	concept	3164	3171	aspirin
infectious diseases_influenza_39.txt	medication	concept	3175	3202	aspirin-containing products
infectious diseases_influenza_39.txt	disease	concept	3225	3240	Reye's syndrome
infectious diseases_influenza_39.txt	disease	concept	3305	3321	Influenza Type A
infectious diseases_influenza_39.txt	medication	concept	3339	3350	Oseltamivir
infectious diseases_influenza_39.txt	procedure	concept	3510	3524	follow-up care
infectious diseases_influenza_4.txt	symptom	concept	364	369	fever
infectious diseases_influenza_4.txt	symptom	concept	378	390	muscle aches
infectious diseases_influenza_4.txt	symptom	concept	392	397	cough
infectious diseases_influenza_4.txt	symptom	concept	410	417	fatigue
infectious diseases_influenza_4.txt	medication	concept	713	726	acetaminophen
infectious diseases_influenza_4.txt	symptom	concept	752	757	fever
infectious diseases_influenza_4.txt	symptom	concept	762	766	pain
infectious diseases_influenza_4.txt	disease	concept	920	929	influenza
infectious diseases_influenza_4.txt	disease	concept	1024	1035	Influenza A
infectious diseases_influenza_4.txt	symptom	concept	1081	1086	cough
infectious diseases_influenza_4.txt	symptom	concept	1110	1119	pneumonia
infectious diseases_influenza_4.txt	medication	concept	1392	1403	Oseltamivir
infectious diseases_influenza_4.txt	symptom	concept	1544	1549	cough
infectious diseases_influenza_4.txt	symptom	concept	1554	1563	hydration
infectious diseases_influenza_4.txt	symptom	concept	1724	1729	cough
infectious diseases_influenza_4.txt	disease	concept	1975	1984	influenza
infectious diseases_influenza_4.txt	medication	concept	2082	2093	Oseltamivir
infectious diseases_influenza_4.txt	disease	concept	2406	2411	fever
infectious diseases_influenza_4.txt	medication	concept	2431	2443	antipyretics
infectious diseases_influenza_4.txt	symptom	concept	2793	2813	difficulty breathing
infectious diseases_influenza_4.txt	symptom	concept	2815	2825	chest pain
infectious diseases_influenza_4.txt	symptom	concept	2827	2836	dizziness
infectious diseases_influenza_4.txt	symptom	concept	2838	2853	severe weakness
infectious diseases_influenza_4.txt	medication	concept	2931	2942	Oseltamivir
infectious diseases_influenza_4.txt	medication	concept	3009	3022	Acetaminophen
infectious diseases_influenza_4.txt	symptom	concept	3058	3063	fever
infectious diseases_influenza_4.txt	symptom	concept	3067	3071	pain
infectious diseases_influenza_4.txt	procedure	concept	3217	3234	antiviral therapy
infectious diseases_influenza_40.txt	symptom	concept	400	411	sore throat
infectious diseases_influenza_40.txt	disease	concept	690	717	upper respiratory infection
infectious diseases_influenza_40.txt	symptom	concept	775	780	cough
infectious diseases_influenza_40.txt	symptom	concept	1212	1231	pharyngeal erythema
infectious diseases_influenza_40.txt	disease	concept	1478	1490	Influenza A.
infectious diseases_influenza_40.txt	disease	concept	1819	1830	Influenza A
infectious diseases_influenza_40.txt	medication	concept	1959	1970	Oseltamivir
infectious diseases_influenza_40.txt	medication	concept	2067	2080	acetaminophen
infectious diseases_influenza_40.txt	symptom	concept	2429	2437	coughing
infectious diseases_influenza_40.txt	disease	concept	2458	2467	Influenza
infectious diseases_influenza_40.txt	medication	concept	2564	2575	Oseltamivir
infectious diseases_influenza_40.txt	medication	concept	2665	2678	Acetaminophen
infectious diseases_influenza_40.txt	symptom	concept	2729	2734	fever
infectious diseases_influenza_40.txt	disease	concept	3149	3158	influenza
infectious diseases_influenza_40.txt	symptom	concept	3261	3281	difficulty breathing
infectious diseases_influenza_40.txt	symptom	concept	3283	3293	chest pain
infectious diseases_influenza_40.txt	symptom	concept	3295	3311	persistent fever
infectious diseases_influenza_40.txt	disease	concept	3325	3344	secondary infection
infectious diseases_influenza_40.txt	disease	concept	3454	3463	influenza
infectious diseases_influenza_41.txt	symptom	concept	424	432	headache
infectious diseases_influenza_41.txt	disease	concept	494	503	influenza
infectious diseases_influenza_41.txt	disease	concept	552	561	influenza
infectious diseases_influenza_41.txt	disease	concept	689	700	Influenza A
infectious diseases_influenza_41.txt	medication	concept	755	774	antibacterial drugs
infectious diseases_influenza_41.txt	disease	concept	822	833	Influenza A
infectious diseases_influenza_41.txt	disease	concept	1077	1086	influenza
infectious diseases_influenza_41.txt	medication	concept	1184	1195	Oseltamivir
infectious diseases_influenza_41.txt	medication	concept	1425	1438	acetaminophen
infectious diseases_influenza_41.txt	medication	concept	1496	1503	aspirin
infectious diseases_influenza_41.txt	disease	concept	1523	1538	Reye's syndrome
infectious diseases_influenza_41.txt	disease	concept	1702	1707	fever
infectious diseases_influenza_41.txt	symptom	concept	1773	1778	cough
infectious diseases_influenza_41.txt	medication	concept	1811	1822	Oseltamivir
infectious diseases_influenza_41.txt	medication	concept	1992	2011	antibacterial drugs
infectious diseases_influenza_41.txt	medication	concept	2216	2227	Oseltamivir
infectious diseases_influenza_41.txt	symptom	concept	2349	2369	difficulty breathing
infectious diseases_influenza_41.txt	symptom	concept	2371	2381	chest pain
infectious diseases_influenza_41.txt	symptom	concept	2386	2395	confusion
infectious diseases_influenza_41.txt	disease	concept	2772	2783	Influenza A
infectious diseases_influenza_41.txt	medication	concept	2818	2829	Oseltamivir
infectious diseases_influenza_41.txt	disease	concept	2940	2969	secondary bacterial pneumonia
infectious diseases_influenza_41.txt	procedure	concept	3086	3097	vaccination
infectious diseases_influenza_41.txt	disease	concept	3124	3133	influenza
infectious diseases_influenza_42.txt	disease	concept	386	395	influenza
infectious diseases_influenza_42.txt	symptom	concept	419	424	cough
infectious diseases_influenza_42.txt	symptom	concept	426	437	sore throat
infectious diseases_influenza_42.txt	symptom	concept	439	449	body aches
infectious diseases_influenza_42.txt	symptom	concept	455	462	fatigue
infectious diseases_influenza_42.txt	disease	concept	464	473	Influenza
infectious diseases_influenza_42.txt	disease	concept	543	552	influenza
infectious diseases_influenza_42.txt	symptom	concept	737	746	tachypnea
infectious diseases_influenza_42.txt	symptom	concept	757	766	hypoxemia
infectious diseases_influenza_42.txt	disease	concept	1058	1067	influenza
infectious diseases_influenza_42.txt	disease	concept	1216	1227	Influenza A
infectious diseases_influenza_42.txt	medication	concept	1428	1439	Oseltamivir
infectious diseases_influenza_42.txt	symptom	concept	1653	1658	fever
infectious diseases_influenza_42.txt	symptom	concept	1663	1683	respiratory distress
infectious diseases_influenza_42.txt	medication	concept	1742	1755	acetaminophen
infectious diseases_influenza_42.txt	symptom	concept	1770	1780	body aches
infectious diseases_influenza_42.txt	medication	concept	1821	1828	Aspirin
infectious diseases_influenza_42.txt	disease	concept	1893	1908	Reye's syndrome
infectious diseases_influenza_42.txt	symptom	concept	2120	2129	hypoxemia
infectious diseases_influenza_42.txt	symptom	concept	2330	2350	respiratory symptoms
infectious diseases_influenza_42.txt	medication	concept	2404	2415	Oseltamivir
infectious diseases_influenza_42.txt	medication	concept	2688	2709	Discharge Medications
infectious diseases_influenza_42.txt	medication	concept	2715	2726	Oseltamivir
infectious diseases_influenza_42.txt	medication	concept	2806	2819	Acetaminophen
infectious diseases_influenza_42.txt	symptom	concept	2855	2859	pain
infectious diseases_influenza_42.txt	symptom	concept	2863	2868	fever
infectious diseases_influenza_42.txt	symptom	concept	2970	2990	difficulty breathing
infectious diseases_influenza_42.txt	symptom	concept	3003	3008	fever
infectious diseases_influenza_42.txt	disease	concept	3248	3257	influenza
infectious diseases_influenza_42.txt	procedure	concept	3494	3511	antiviral therapy
infectious diseases_influenza_42.txt	disease	concept	3587	3596	influenza
infectious diseases_influenza_43.txt	disease	concept	342	351	influenza
infectious diseases_influenza_43.txt	symptom	concept	363	373	high fever
infectious diseases_influenza_43.txt	symptom	concept	375	380	cough
infectious diseases_influenza_43.txt	symptom	concept	382	393	sore throat
infectious diseases_influenza_43.txt	symptom	concept	395	405	body aches
infectious diseases_influenza_43.txt	symptom	concept	411	418	fatigue
infectious diseases_influenza_43.txt	disease	concept	444	453	influenza
infectious diseases_influenza_43.txt	disease	concept	521	530	influenza
infectious diseases_influenza_43.txt	disease	concept	654	665	Influenza A
infectious diseases_influenza_43.txt	disease	concept	784	795	Influenza A
infectious diseases_influenza_43.txt	procedure	concept	848	862	pulse oximetry
infectious diseases_influenza_43.txt	procedure	concept	908	919	chest x-ray
infectious diseases_influenza_43.txt	disease	concept	1007	1016	influenza
infectious diseases_influenza_43.txt	disease	concept	1130	1139	influenza
infectious diseases_influenza_43.txt	medication	concept	1248	1259	Oseltamivir
infectious diseases_influenza_43.txt	disease	concept	1380	1385	fever
infectious diseases_influenza_43.txt	medication	concept	1412	1419	aspirin
infectious diseases_influenza_43.txt	medication	concept	1464	1477	acetaminophen
infectious diseases_influenza_43.txt	disease	concept	1520	1525	fever
infectious diseases_influenza_43.txt	procedure	concept	1843	1857	pulse oximetry
infectious diseases_influenza_43.txt	disease	concept	2219	2228	influenza
infectious diseases_influenza_43.txt	disease	concept	2307	2312	virus
infectious diseases_influenza_43.txt	disease	concept	2558	2563	fever
infectious diseases_influenza_43.txt	medication	concept	2583	2609	fever-reducing medications
infectious diseases_influenza_43.txt	disease	concept	2825	2832	illness
infectious diseases_influenza_43.txt	medication	concept	2869	2880	Oseltamivir
infectious diseases_influenza_43.txt	medication	concept	2939	2952	Acetaminophen
infectious diseases_influenza_43.txt	symptom	concept	3004	3014	discomfort
infectious diseases_influenza_43.txt	disease	concept	3150	3159	influenza
infectious diseases_influenza_43.txt	symptom	concept	3259	3279	difficulty breathing
infectious diseases_influenza_43.txt	symptom	concept	3281	3291	chest pain
infectious diseases_influenza_43.txt	symptom	concept	3304	3309	fever
infectious diseases_influenza_43.txt	symptom	concept	3323	3334	dehydration
infectious diseases_influenza_43.txt	disease	concept	3404	3413	influenza
infectious diseases_influenza_43.txt	medication	concept	3493	3504	Oseltamivir
infectious diseases_influenza_43.txt	symptom	concept	3551	3560	hypoxemia
infectious diseases_influenza_43.txt	procedure	concept	3630	3639	follow-up
infectious diseases_influenza_44.txt	disease	concept	243	252	Influenza
infectious diseases_influenza_44.txt	symptom	concept	436	441	cough
infectious diseases_influenza_44.txt	symptom	concept	443	454	sore throat
infectious diseases_influenza_44.txt	disease	concept	532	541	influenza
infectious diseases_influenza_44.txt	disease	concept	762	771	influenza
infectious diseases_influenza_44.txt	disease	concept	968	979	influenza A
infectious diseases_influenza_44.txt	procedure	concept	993	1004	chest X-ray
infectious diseases_influenza_44.txt	procedure	concept	1009	1023	pulse oximetry
infectious diseases_influenza_44.txt	disease	concept	1152	1171	influenza pneumonia
infectious diseases_influenza_44.txt	medication	concept	1483	1494	Oseltamivir
infectious diseases_influenza_44.txt	medication	concept	1640	1653	Acetaminophen
infectious diseases_influenza_44.txt	disease	concept	1691	1696	fever
infectious diseases_influenza_44.txt	medication	concept	1784	1793	IV fluids
infectious diseases_influenza_44.txt	medication	concept	1795	1808	Normal Saline
infectious diseases_influenza_44.txt	medication	concept	2199	2210	Oseltamivir
infectious diseases_influenza_44.txt	symptom	concept	2329	2334	cough
infectious diseases_influenza_44.txt	symptom	concept	2339	2349	body aches
infectious diseases_influenza_44.txt	symptom	concept	2715	2735	difficulty breathing
infectious diseases_influenza_44.txt	procedure	concept	3044	3056	hand hygiene
infectious diseases_influenza_44.txt	disease	concept	3249	3258	influenza
infectious diseases_influenza_44.txt	medication	concept	3311	3328	influenza vaccine
infectious diseases_influenza_44.txt	disease	concept	3657	3668	influenza A
infectious diseases_influenza_44.txt	medication	concept	3726	3737	Oseltamivir
infectious diseases_influenza_45.txt	disease	concept	304	313	Influenza
infectious diseases_influenza_45.txt	symptom	concept	450	455	cough
infectious diseases_influenza_45.txt	symptom	concept	457	468	sore throat
infectious diseases_influenza_45.txt	symptom	concept	470	480	body aches
infectious diseases_influenza_45.txt	symptom	concept	486	493	malaise
infectious diseases_influenza_45.txt	disease	concept	519	528	influenza
infectious diseases_influenza_45.txt	disease	concept	588	597	influenza
infectious diseases_influenza_45.txt	disease	concept	692	703	Influenza A
infectious diseases_influenza_45.txt	procedure	concept	993	1004	chest x-ray
infectious diseases_influenza_45.txt	procedure	concept	1060	1074	pulse oximetry
infectious diseases_influenza_45.txt	symptom	concept	1100	1109	hypoxemia
infectious diseases_influenza_45.txt	disease	concept	1149	1158	influenza
infectious diseases_influenza_45.txt	disease	concept	1185	1196	Influenza A
infectious diseases_influenza_45.txt	medication	concept	1281	1292	Oseltamivir
infectious diseases_influenza_45.txt	medication	concept	1456	1469	acetaminophen
infectious diseases_influenza_45.txt	symptom	concept	1505	1515	body aches
infectious diseases_influenza_45.txt	medication	concept	1556	1563	Aspirin
infectious diseases_influenza_45.txt	disease	concept	1628	1643	Reye's syndrome
infectious diseases_influenza_45.txt	medication	concept	1795	1810	bronchodilators
infectious diseases_influenza_45.txt	disease	concept	1832	1855	reactive airway disease
infectious diseases_influenza_45.txt	disease	concept	1961	1966	fever
infectious diseases_influenza_45.txt	symptom	concept	1986	1991	cough
infectious diseases_influenza_45.txt	medication	concept	2050	2061	Oseltamivir
infectious diseases_influenza_45.txt	medication	concept	2139	2152	Acetaminophen
infectious diseases_influenza_45.txt	medication	concept	2340	2351	Oseltamivir
infectious diseases_influenza_45.txt	disease	concept	2819	2826	fluenza
infectious diseases_influenza_45.txt	disease	concept	2965	2974	influenza
infectious diseases_influenza_45.txt	disease	concept	3197	3208	Influenza A
